price,name,yearOfRegistration,monthOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,vehicleType
2290,A_Klasse_170CDI_Classicv,1999,4,manuell,90,a_klasse,150000,diesel,mercedes_benz,limousine
160,Ford_Mustang,2015,0,,0,,5000,,ford,
6900,Opel_Corsa_1.4_16V_Color_Edition_2._Hand,2010,10,manuell,101,corsa,40000,benzin,opel,kleinwagen
9500,Skoda_Fabia_1.6_16V_Sport,2009,4,manuell,105,fabia,125000,benzin,skoda,kleinwagen
800,RENAULT_MEGANE_1.5DCI,2003,5,manuell,82,,150000,diesel,renault,kleinwagen
80,VW_Polo__Dunkelgruen__als_Bastlerfahrzeug_zu_verkaufen!,1996,2,manuell,45,polo,150000,benzin,volkswagen,kleinwagen
1950,Renault_Clio_1_2_Klima_Garagenauto,2004,3,manuell,75,clio,125000,benzin,renault,limousine
5699,Hyundai_i20_1.2_FIFA_WM_Edition,2011,8,manuell,77,i_reihe,40000,benzin,hyundai,kleinwagen
8500,BMW_530xd_Touring_Aut.,2006,9,automatik,231,5er,150000,diesel,bmw,kombi
400,Ford_Fiesta_mit_Anhaengerkupplung_fuer_Bastler__ohne_TÜV_,1999,3,manuell,50,fiesta,125000,benzin,ford,kleinwagen
9900,Mercedes_Benz_Viano_2.0_CDI_kompakt_Trend,2004,7,manuell,109,viano,150000,diesel,mercedes_benz,bus
2200,BMW_320i_Sport_Edition,1998,7,manuell,150,3er,150000,benzin,bmw,limousine
800,Renault_Twingo_1.2_Authentique,2002,7,manuell,58,twingo,150000,benzin,renault,kleinwagen
900,Ford_KA_EZ:2008_mit_Seitenschaden,2008,3,manuell,54,ka,125000,benzin,ford,kleinwagen
20990,Hyundai_ix35_2.0_4WD_Automatik_Premium,2013,8,automatik,163,i_reihe,40000,benzin,hyundai,suv
2499,Kia_Picanto_1.1_EX__Klima__Tuev_2017__8xAlu´s,2005,10,manuell,65,picanto,100000,benzin,kia,kleinwagen
12900,Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic,2008,7,automatik,232,a6,150000,diesel,audi,kombi
11999,Jaguar_XF_2.7_V6_Diesel_Premium_Luxury,2008,10,automatik,207,andere,150000,diesel,jaguar,limousine
2899,Renault_Clio_1.5_dCi_mit_Klimaautomatik_und_Tuev_3/2017,2006,5,manuell,86,clio,150000,diesel,renault,kleinwagen
899,Vw_Golf_1.8_Variant_Rolling_Stones,1995,9,manuell,90,golf,150000,benzin,volkswagen,kombi
12499,Fiat_Spider_124,1978,7,manuell,82,andere,40000,benzin,fiat,cabrio
22790,Volkswagen_Golf_2.0_GTI_Edition_35,2012,6,manuell,235,golf,60000,benzin,volkswagen,limousine
13400,Audi_A4_Avant_1.8_TFSI_multitronic_S_line_Sportpaket,2011,3,manuell,120,a4,150000,benzin,audi,kombi
3849,Bmw_530d_vollausstattung__Scheckheft_gepfegt__Motor_laeuft...,2004,10,automatik,218,5er,150000,diesel,bmw,kombi
950,Opel_Corsa_Eco,1998,3,manuell,60,corsa,150000,benzin,opel,kleinwagen
1299,+++_Sondermodell_Golf_IV_GENERATION_1.4_+++,2000,6,manuell,75,golf,150000,benzin,volkswagen,limousine
4700,Volkswagen_Polo_1.6_TDI_Comfortline_1.Hand_Klima_PDC_Euro5,2010,8,manuell,90,polo,150000,diesel,volkswagen,kleinwagen
4500,MINI_Cooper_S_Porsche_Braun_Einzelstueck,2002,2,manuell,232,cooper,150000,benzin,mini,coupe
200,Renault_Twingo,2016,10,manuell,0,,150000,benzin,renault,
550,Renault_Twingo_gruener_Cityflitzer,1997,1,manuell,55,twingo,150000,benzin,renault,kleinwagen
15000,T5_Facelift_gegen_Harley_Davidson,2010,10,manuell,105,transporter,150000,diesel,volkswagen,bus
5900,Mercedes_Benz_E_500_Avantgarde,2003,1,automatik,306,e_klasse,150000,benzin,mercedes_benz,limousine
1100,Renault_Clio_1.2_16_V,2002,1,manuell,75,clio,150000,benzin,renault,kleinwagen
750,Golf_3_kombi,1996,3,manuell,0,,30000,,volkswagen,kombi
7000,BMW_325i,2007,8,manuell,218,3er,150000,benzin,bmw,limousine
850,Zu_verkaufen,2002,10,manuell,101,vectra,150000,benzin,opel,kombi
6900,Vw_polo__6R_1.2__Silber__4_tuerrig__Klimaanlage,2011,9,manuell,69,polo,50000,benzin,volkswagen,kleinwagen
9700,Opel_Zafira_1.7_CDTI_ecoFLEX_Innovation,2010,9,manuell,125,zafira,90000,diesel,opel,bus
950,Opel_Corsa_B_1.4__Kleinwagen__TÜV_NEU,1997,2,manuell,60,corsa,125000,benzin,opel,kleinwagen
1300,Chrysler_PT___Cruiser___mit_Benzin_und_LPG__Anlage,2002,6,,147,ptcruiser,150000,,chrysler,kombi
5900,Mercedes_320_clk,2003,6,automatik,218,clk,150000,benzin,mercedes_benz,coupe
2700,Honda_Jazz_Frauen/Familienauto,2004,4,manuell,83,jazz,125000,benzin,honda,kleinwagen
19599,MINI_Cooper_S_Cabrio,2011,12,manuell,184,cooper,60000,benzin,mini,cabrio
20000,Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Technology...,2012,4,manuell,170,passat,60000,diesel,volkswagen,kombi
1290,Volkswagen_Polo_Edition___Euro_4,2000,12,manuell,50,polo,150000,benzin,volkswagen,kleinwagen
5999,Audi_A4_2.0_TDI_GROSS_NAVI_TÜV_BIS_04/2018,2006,11,manuell,140,a4,150000,diesel,audi,limousine
1999,Citroen_C5_dizel_grune_plakete,2002,0,manuell,0,c5,150000,diesel,citroen,bus
5999,Kia_Picanto_1.1___Vision,2011,4,manuell,69,picanto,50000,benzin,kia,kleinwagen
4200,Volkswagen_Passat_Variant_2.0_TDI_DSG,2007,1,automatik,170,passat,150000,diesel,volkswagen,kombi
2000,"Gepflegter_Skoda_Fabia""_Eleganz""_zu_verkaufen",2001,1,manuell,75,fabia,150000,benzin,skoda,kleinwagen
3200,A_Klasse_160_CDI_W169_mit_Getriebefehler,2006,12,manuell,82,a_klasse,150000,diesel,mercedes_benz,kleinwagen
22500,BMW_335i_Coupe,2008,2,manuell,306,3er,80000,benzin,bmw,coupe
999,Mercedes_E230,1990,11,manuell,132,e_klasse,150000,benzin,mercedes_benz,limousine
3250,Mini_one_2.Hand,2003,8,manuell,116,one,150000,benzin,mini,kleinwagen
500,Opel_Vectra_Caravan_CD_Klima,1989,1,manuell,0,vectra,5000,benzin,opel,kombi
2299,Volkswagen_Golf_1.6_Edition__sehr_guter_Zustand__Klima,2000,10,manuell,105,golf,150000,benzin,volkswagen,limousine
750,Peugeot_Partner_1.9d_TÜV_10/16_LKW,2016,0,manuell,0,andere,150000,diesel,peugeot,
999,Audi_A8,1995,5,automatik,174,a8,150000,benzin,audi,limousine
950,Opel_Vectra_B_2.0_16V_Automatik___150.000km_TÜV_NEU,1998,11,automatik,136,vectra,150000,benzin,opel,limousine
6200,Ford_Focus_Turnier_2.0_TDCi_DPF_Titanium,2010,5,manuell,136,focus,150000,diesel,ford,kombi
550,Subaru_legacy_tuev_bis_07/2016,2001,4,automatik,0,legacy,150000,benzin,subaru,kombi
2399,Audi_A6_Avant_2.7_T_quattro,2002,5,manuell,250,a6,150000,benzin,audi,kombi
0,Suche_Golf_3,1995,0,,0,golf,5000,,volkswagen,
0,Lackierer_sucht_Auftraege,1960,0,,0,,10000,,sonstige_autos,
750,Punto_abzugeben,2001,3,manuell,60,punto,150000,benzin,fiat,kleinwagen
1800,Opel_Corsa_1.2_16V_Selection_Comfort,2001,3,manuell,75,corsa,125000,benzin,opel,kleinwagen
4750,Smart_Cabrio_in_Silber_Klima_softouch_passion_mhd,2010,6,automatik,71,fortwo,90000,benzin,smart,cabrio
1850,BMW_525d_touring__Tuev_01/2017_Automatik,2001,3,manuell,163,5er,150000,diesel,bmw,kombi
13000,Nissan_Navara_King_Cab_LE,2008,7,manuell,171,navara,125000,diesel,nissan,suv
5400,BMW_318_Ci,2002,1,automatik,143,3er,150000,benzin,bmw,cabrio
3280,Volkswagen_Scirocco_GT_2.Hand_OldtimerOriginalUnverbastelt,1985,8,manuell,111,scirocco,150000,benzin,volkswagen,coupe
300,Verkaufe_volvo_s_40_bastler_300€_fest,1996,4,manuell,115,andere,150000,benzin,volvo,limousine
999,Opel_Astra_F_1.7_TD_82PS_Diesel_Turbodiesel_Kombi,1995,7,manuell,82,astra,150000,,opel,kombi
2500,Smart_Fortwo,2003,5,manuell,61,fortwo,90000,cng,smart,kleinwagen
1350,Volkswagen_Polo_50,1997,10,manuell,50,polo,150000,benzin,volkswagen,kleinwagen
5500,sportlichen_A3,2006,11,manuell,140,a3,150000,diesel,audi,limousine
350,Bmw_e_36_compact__316i,2000,0,,103,3er,150000,benzin,bmw,
0,*_Peugoet_206_HDi_GETRIEBE_SCHADEN_*,2003,2,manuell,68,2_reihe,150000,diesel,peugeot,limousine
550,Ford_KA_1_3_BJ_2007_2._Hand_8fach_Bereift,2007,8,manuell,68,ka,150000,,ford,kleinwagen
14900,BMW_M5_touring,1994,6,manuell,340,m_reihe,125000,benzin,bmw,kombi
3899,Opel_Signum_2.2,2005,8,manuell,155,signum,150000,benzin,opel,kombi
6500,Opel_Signum_1.9_CDTI,2008,1,manuell,150,signum,150000,diesel,opel,kombi
1,VW_Golf_2__1.6l_Schlachtfest,1990,0,,0,golf,150000,,volkswagen,
8000,BMW_116i_Sitzheizung__Klima__Run_Flat_Reifen_m._Alu,2008,6,manuell,122,1er,90000,benzin,bmw,limousine
899,ROVER_DIESEL__TURBO__105PS__TÜV/AU__NOV_2017____KLIMA_Sitzheizung,1998,10,,105,andere,150000,diesel,rover,andere
850,Opel_Kadett_e_GL_ZV_TÜV_bis_05.2017_Guter_Zustand_!,1988,5,manuell,60,kadett,100000,benzin,opel,limousine
3900,BMW_323_Ci_Privatfahrzeug,2000,2,manuell,170,3er,150000,benzin,bmw,coupe
750,Mitsubishi_Space_Star_1.8_GDI_Comfort,2001,10,manuell,122,andere,150000,benzin,mitsubishi,bus
0,Volkswagen_Passat_35i_US__no_VW_GTI_G60_Turbo_VR6__tief,1989,12,manuell,72,passat,150000,benzin,volkswagen,kombi
16500,Ford_Mustang,1966,7,manuell,200,mustang,125000,benzin,ford,coupe
2400,Volkswagen_Lupo_1.0,2002,3,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
15500,BMW_335i_Coupe_Aut._Sportpaket_Leder,2007,4,automatik,306,3er,125000,benzin,bmw,coupe
2400,Ford_Mondeo_Turnier_20_rdci,2005,11,manuell,131,mondeo,150000,diesel,ford,kombi
1300,Golf_3_GT_101PS_Colour_Concept,2016,0,manuell,101,golf,150000,benzin,volkswagen,
2900,Peugeot_607_HDI_135_Platinum,2005,7,manuell,133,andere,150000,diesel,peugeot,limousine
99,Opel_Corsa_B_1.0l_12V__8_Fach_bereift_,1998,10,manuell,54,corsa,150000,benzin,opel,kleinwagen
1450,Volkswagen_Lupo_1.0_mit_Alufelgen_guter_Zustand,1999,4,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
1200,Seat_Arosa__sehr_guter_Zustand,2000,4,manuell,60,arosa,150000,benzin,seat,kleinwagen
11250,Mercedes_Benz_B_200_CDI_Autotronic,2009,11,,0,b_klasse,80000,diesel,mercedes_benz,bus
9950,MINI_Cooper_S_Cabrio,2004,9,manuell,170,cooper,100000,benzin,mini,cabrio
1,schlachtefest,2000,0,automatik,0,900,150000,benzin,saab,kombi
1180,Renault_Clio_1.4_Klima,2000,12,manuell,75,clio,150000,benzin,renault,kleinwagen
700,Chevrolet__Matiz,2005,2,manuell,0,matiz,90000,benzin,chevrolet,limousine
870,Volkswagen_Passat_Variant_1.8_5V_Turbo,1999,4,manuell,150,passat,150000,benzin,volkswagen,kombi
2000,Mercedes_Benz_A_170_CDI_Classic,2002,3,manuell,95,a_klasse,150000,diesel,mercedes_benz,limousine
1000,Verkaufe_mein_Auto,1994,7,manuell,122,c_klasse,150000,benzin,mercedes_benz,limousine
180,Bastlerauto_!_Opel_Vectra_B___2_2_DTI__Bj.2001_TU_6/2016,2001,2,manuell,120,vectra,150000,diesel,opel,limousine
200,Ersatzteilspender_Opel_Astra_F,1993,0,manuell,0,astra,150000,benzin,opel,limousine
300,Fiat_Marea_Weekend,2002,0,manuell,97,andere,150000,diesel,fiat,kombi
1200,Volkswagen_Golf_1.4_Comfortline,1998,5,manuell,75,golf,150000,benzin,volkswagen,limousine
390,Opel_Corsa_B_1.4*TÜV*SERVO*TOP*GÜNSTIG,1995,6,manuell,60,corsa,150000,,opel,kleinwagen
4450,Ford_Ka_1.2_FRAUENHAND,2009,9,manuell,69,ka,70000,benzin,ford,kleinwagen
6200,Fiat_500_1.4_16V,2010,9,manuell,99,500,50000,benzin,fiat,kleinwagen
4250,Peugeot_107_70_Filou,2009,2,manuell,68,1_reihe,50000,benzin,peugeot,kleinwagen
7490,Volkswagen_Golf_VI_2.0_TDI_DPF_Comfortline,2009,2,manuell,110,golf,150000,diesel,volkswagen,limousine
500,Opel_Corsa_B_1_2___perfektes_Winterauto__Anfaengerauto,1997,5,manuell,45,corsa,90000,benzin,opel,kleinwagen
6450,Volkswagen_Golf_Variant_1.9_TDI_DPF_Sportline_BlueMotion,2009,4,manuell,105,golf,150000,diesel,volkswagen,kombi
2799,Peugeot_207_110_HDi_FAP_Filou,2007,5,manuell,109,2_reihe,150000,diesel,peugeot,kleinwagen
2600,VW_Passat_1.9_TDI_Neue_TÜV,2001,6,manuell,101,passat,150000,diesel,volkswagen,kombi
1550,Kia_Picanto_1.1_LX,2004,7,manuell,65,picanto,125000,benzin,kia,kleinwagen
1550,Skoda_Fabia_1.4_16V_Combi_Comfort,2001,8,manuell,75,fabia,150000,benzin,skoda,kombi
1150,Ford_ka_mit_Klima_tuev_03/2018,2000,11,manuell,60,ka,150000,,ford,kleinwagen
6990,Vw_passat_3c,2007,4,manuell,140,passat,5000,diesel,volkswagen,kombi
12200,Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Technology...,2011,2,manuell,140,passat,125000,diesel,volkswagen,kombi
1400,FORD_GALAXY_1_9_TDI_2000_TUV_09.2017,2000,9,manuell,116,galaxy,150000,diesel,ford,bus
10899,Volkswagen_Touran_2.0_TDI_DPF_Highline_R_Line_Sport,2008,11,manuell,170,touran,150000,diesel,volkswagen,bus
475,VW_Jetta_2_Teilespender_/_Projekt_BLAUE_Innenausstattung!,1991,6,manuell,70,jetta,150000,benzin,volkswagen,limousine
2250,Chrysler_Voyager_2.4_Family_Comfort,1999,12,automatik,150,voyager,150000,benzin,chrysler,bus
3800,Volkswagen_Polo_1.4_TDI_United,2009,3,manuell,0,polo,150000,diesel,volkswagen,kleinwagen
1200,Mercedes_Slk_230_Kompressor,1999,0,manuell,193,slk,150000,benzin,mercedes_benz,cabrio
15200,BMW_114i,2012,9,manuell,102,1er,30000,benzin,bmw,limousine
900,Mercedes_Benz_C180_Limousine,1996,3,manuell,122,c_klasse,150000,benzin,mercedes_benz,limousine
0,VW_Bora_2_3_V5_Kombi_Tuev_01/18,1999,8,manuell,150,bora,150000,benzin,volkswagen,kombi
12499,Alfa_Romeo_Giulietta_1.4_TB_16V_Multiair_Turismo,2010,10,manuell,170,andere,50000,benzin,alfa_romeo,limousine
44900,BMW_M3_Limo_DKG__Max_Anh.__Performance_Auspuff,2011,2,automatik,420,m_reihe,70000,benzin,bmw,limousine
150,Opel_Combo_Transporter_Kastenwagen,1994,4,manuell,60,combo,150000,diesel,opel,andere
7250,BMW_116i,2008,9,manuell,122,1er,125000,benzin,bmw,limousine
5,VERLOSUNG!_GEWINN:1_Mercedes_nur_650Loose!_ein_Loos_fuer_5_Euro_,1998,6,manuell,0,c_klasse,150000,,mercedes_benz,kombi
6999,Renault_Megane_1.5_dCi_EDC_Coupe_GT_Line,2011,1,automatik,110,megane,150000,diesel,renault,coupe
2000,Ford_Mondeo_2.0_TDCI_130PS_HU_10.16_Xenon_Klima_Leder_no_st_rs,2003,0,manuell,0,mondeo,150000,diesel,ford,kombi
12500,BMW_320d_DPF_Touring_Aut._Navi_prof._Leder,2007,5,automatik,163,3er,150000,diesel,bmw,kombi
12700,BMW_730d,2008,1,automatik,231,7er,150000,diesel,bmw,limousine
450,Audi_A4_Kombi_ohne_TÜV_Fahrbereit,1998,1,automatik,0,,150000,,audi,kombi
5750,Fiat_Punto_EVO_1_2_my_Life,2011,11,manuell,68,punto,20000,benzin,fiat,kleinwagen
1400,Volkswagen_Golf_Plus,2000,5,manuell,156,golf,150000,diesel,volkswagen,kleinwagen
1600,Opel_astra_1.6_ltr,1998,11,manuell,75,astra,150000,benzin,opel,limousine
3500,Peugeot_207_110_Sport,2006,6,manuell,109,2_reihe,100000,benzin,peugeot,kleinwagen
1199,Volkswagen_Lupo_1.4__Zahnriemen_neu__TÜV_neu___TOP,2001,2,manuell,60,lupo,150000,benzin,volkswagen,kleinwagen
8200,Volkswagen_Golf_Variant,2007,11,manuell,0,golf,60000,benzin,volkswagen,kombi
2800,Volkswagen_Fox_1.2_Fresh,2008,7,manuell,54,fox,125000,benzin,volkswagen,kleinwagen
1099,Seat_Cordoba_vario_1.4_16v_guter_Zustand_Tuev_9/2017__sparsam,2000,0,manuell,75,cordoba,150000,benzin,seat,kombi
8520,Mercedes_Benz_CLK_Coupe_320_CDI_7G_TRONIC_Avantgarde,2006,8,automatik,224,clk,150000,diesel,mercedes_benz,coupe
6299,Renault_Megane_TCe_180_Service+Bremsen_Neu,2009,5,manuell,179,megane,150000,benzin,renault,coupe
15500,BMW_523i_BMW_523_i_Vollleder_und_gepflegt_Xenon,2008,1,manuell,190,5er,100000,benzin,bmw,limousine
5500,Opel_Astra_H,2009,10,manuell,110,astra,125000,diesel,opel,limousine
1500,Austin_mini_mk2,1986,12,manuell,0,,125000,benzin,sonstige_autos,kleinwagen
6999,Skoda_Fabia_1.4_TDI_PD_Combi_Classic,2009,4,manuell,80,fabia,125000,diesel,skoda,kombi
400,VW_Golf_1_6CL__CD_Radio;_AKH;_TÜV_01/17;_Gruene_Plakette,1996,3,manuell,75,golf,150000,benzin,volkswagen,kleinwagen
21000,BMW_645_Cabrio_mit_M_Paket,2005,6,automatik,333,6er,90000,benzin,bmw,cabrio
16500,BMW_118d_DPF,2009,6,manuell,143,1er,80000,diesel,bmw,limousine
10900,Seat_Alhambra_2.0_TDI_Ecomotive_Style,2010,11,manuell,140,alhambra,150000,diesel,seat,bus
10100,Touareg_3.0_V6_TDI_DPF_Aut._Bi_Xen_1_Hand_Kamera,2008,12,automatik,239,touareg,100000,diesel,volkswagen,suv
3000,Ford_Ranger_supercap,1993,5,automatik,136,andere,150000,benzin,ford,suv
1900,Astra_g_Coupe_2.2_l,2000,6,manuell,147,astra,150000,benzin,opel,coupe
899,Audi_A4_1.6,1995,5,manuell,101,a4,150000,benzin,audi,limousine
1450,Corsa_b_edition_100__1.HAND,2000,12,,0,corsa,125000,,opel,
3600,Smart_smart_&_passion_cdi,2003,4,automatik,41,fortwo,100000,diesel,smart,kleinwagen
12000,Volkswagen_Golf_Cabrio_Classicline,1992,6,manuell,98,golf,100000,benzin,volkswagen,cabrio
4300,MINI_Mini_Cooper,2003,1,manuell,90,cooper,150000,benzin,mini,kleinwagen
1790,Suzuki_Wagon_R+_1_3___05/2017_TÜV__Klima__KM_erst_125.0,2002,5,manuell,76,andere,125000,benzin,suzuki,kleinwagen
20999,Audi_A3_1.4_TFSI_Limousine_gletscherweiss_metallic,2015,4,manuell,150,a3,5000,benzin,audi,limousine
250,Auch_tauschen,1995,5,manuell,90,corsa,150000,,opel,kleinwagen
16200,Seat_Altea_XL,2014,2,,125,altea,30000,benzin,seat,bus
26000,Mercedes_Benz_G_500,1998,9,automatik,296,g_klasse,150000,benzin,mercedes_benz,suv
1750,VW_Caddy_1.6_Tuev_bis_2018_mit_ZV_und_LKW_Zulassung,2018,1,manuell,70,caddy,150000,,volkswagen,
550,Mercedes_230e_Kombi_Bastlerfahrzeug,1992,9,,136,,150000,,mercedes_benz,kombi
1200,VW_Polo_6n2_Tuev_02/18_Alufelgen_Sportsitze,1999,11,manuell,50,polo,150000,benzin,volkswagen,kleinwagen
1550,Gelegenheit!,1999,9,manuell,75,golf,150000,benzin,volkswagen,kombi
9800,Audi_A6_2.0_TDI_DPF_multitronic,2008,10,automatik,140,a6,150000,diesel,audi,limousine
1650,Renault_Trafic_1.9_dCi_L1H1,2003,7,manuell,101,andere,150000,diesel,renault,kombi
999,Volkswagen_Lupo_1.0_TÜV_NEU_TOP!,1998,9,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
5199,BMW_120d,2005,5,manuell,163,1er,150000,diesel,bmw,limousine
0,Fiat_Stilo_Tuev_bis_01.2018,2001,0,manuell,80,stilo,5000,diesel,fiat,kleinwagen
8499,BMW_530i_Sport_Edition,2003,8,automatik,231,5er,150000,benzin,bmw,limousine
8500,Dacia_Sandero_Stepway_//_4_Jahre,2012,5,manuell,84,sandero,40000,benzin,dacia,suv
1699,Schoener_Audi_A6_2.4_TÜV_11/16,1998,7,manuell,165,a6,150000,benzin,audi,kombi
500,Winter_Auto,1998,0,manuell,0,polo,125000,benzin,volkswagen,kleinwagen
4400,Toyota_Yaris_1.0_VVT_i_Cool,2009,7,manuell,69,yaris,100000,benzin,toyota,kleinwagen
1800,Mercedes_a_klasse_160_cdi_TÜV_11/16_gruene_Plakette_Klima,2016,0,manuell,0,a_klasse,150000,diesel,mercedes_benz,
999,Mitsubishi_Carisma_GDI_Special,1998,11,manuell,125,carisma,150000,benzin,mitsubishi,limousine
15990,Volkswagen_Polo_1.2_TSI_Blue_Motion_Technology_Lounge,2015,6,manuell,110,polo,20000,benzin,volkswagen,kleinwagen
650,POLO_6N_1.4_MIT_KLIMA_4_TÜRER,1997,11,manuell,60,polo,150000,benzin,volkswagen,kleinwagen
680,zuverlaessiger_Ford_Focus_Turnier_Futura_Kombi_1.8_l,2002,3,manuell,115,focus,150000,benzin,ford,kombi
14800,Audi_A3_Sportback__2_0_TDI_2._Hand.,2012,0,manuell,140,a3,70000,diesel,audi,kombi
8500,Audi_A6_4f__Top_gepflegt,2005,5,manuell,177,a6,150000,,audi,limousine
9350,Volkswagen_Golf_1.6_TDI_Blue_Motion_TÜV_neu_1A_Zustand,2009,8,manuell,105,golf,70000,diesel,volkswagen,kombi
13190,Skoda_Octavia_III_Combi_1.6_TDI_Active__DPF,2014,4,manuell,90,octavia,40000,diesel,skoda,kombi
11999,VW_t4_vr6_mit_LPG_und_Schaltgetriebe_!!!_Super_Zustand_!!!,1997,11,manuell,140,,150000,lpg,volkswagen,bus
17500,Audi_A4_Avant_2.0_TDI_DPF_S_line_Sportpaket__plus_,2009,3,manuell,143,a4,150000,diesel,audi,kombi
1799,Gut_erhaltenen_signum_OPC_v6_keine_dellen_oder_Kratzer,2005,1,manuell,180,signum,150000,,opel,kombi
1900,Top_gepflegter_Youngtimer_Ford_Escort,1989,8,manuell,73,escort,70000,benzin,ford,coupe
13700,BMW_320d_xDrive_DPF_Touring_Aut.,2011,1,automatik,184,3er,150000,diesel,bmw,kombi
2500,Alfa_Romeo_Spider_2000,1988,4,,0,spider,150000,benzin,alfa_romeo,cabrio
888,Renault_Twingo_mit_Faltdach,2003,3,manuell,52,twingo,150000,benzin,renault,kleinwagen
11000,Porsche_Cayenne_tausch_moeglich,2005,0,automatik,250,cayenne,150000,,porsche,
3499,Peugeot_207_120_Sport_TOP_ZUSTAND,2007,12,manuell,120,2_reihe,125000,benzin,peugeot,limousine
300,fuer_Bastler_oder_zum_Ausschlachten,1993,12,manuell,75,3_reihe,80000,benzin,peugeot,kleinwagen
850,Volkswagen_Polo_60_Servo,1996,12,manuell,60,polo,125000,benzin,volkswagen,kleinwagen
2499,Seat_Ibiza_1.4_16V,2003,8,manuell,75,ibiza,150000,benzin,seat,kleinwagen
850,Fiat_seicento_aus_1.Hand_Org.98Tkm_mit_Neu_TÜV_2018....,2000,12,manuell,0,seicento,100000,benzin,fiat,kleinwagen
9000,Volkswagen_Passat_2.0_FSI_Automatik_Comfortline,2006,3,automatik,150,passat,60000,benzin,volkswagen,limousine
15299,Mercedes_Benz_E_200_T_CDI_DPF_BlueEFFICIENCY,2011,6,manuell,136,e_klasse,150000,diesel,mercedes_benz,kombi
2800,Bmw_e36_328i,1995,5,manuell,193,3er,150000,benzin,bmw,limousine
6000,Audi_A8_3.0_TDI_Schnaeppchen,2006,0,automatik,0,a8,150000,diesel,audi,limousine
500,Opel_Corsa_fuer_Bastler,1998,6,manuell,54,corsa,150000,benzin,opel,kleinwagen
999,Skoda_Octavia_1.6_LX,1998,10,manuell,75,octavia,150000,benzin,skoda,limousine
1590,Hyundai_Getz_1.1___TÜV_2017___Klima___5_Tuer.,2006,6,manuell,66,getz,125000,benzin,hyundai,kleinwagen
19850,Mercedes_Benz_C_180__BlueEFFICIENCY_,2013,11,manuell,156,c_klasse,60000,benzin,mercedes_benz,limousine
200,Bastelwagen,1996,0,manuell,60,golf,150000,benzin,volkswagen,limousine
12500,BMW_325xi_Touring,2007,3,manuell,218,3er,150000,benzin,bmw,kombi
4800,Mitsubishi_Colt_1.3_Intense,2009,2,manuell,95,colt,60000,benzin,mitsubishi,limousine
500,Mercedes_Benz_A_160_Classic_an_Bastler_zu_verkaufen,1999,9,,102,a_klasse,150000,benzin,mercedes_benz,limousine
5790,Peugeot_308_Kombi_Tempomat_LM_WR_NW_Wartung_TÜV_Garantie,2008,8,manuell,95,3_reihe,60000,benzin,peugeot,kombi
22850,Peugeot_308_CC_HDi_FAP_160_Automatik_Allure,2013,10,automatik,163,3_reihe,30000,diesel,peugeot,cabrio
1150,Renault_Clio_1.2_16_V,2001,6,manuell,75,clio,125000,benzin,renault,kleinwagen
11600,Skoda_Yeti_1.8_TSI_4x4_Ambition,2010,12,manuell,160,yeti,90000,benzin,skoda,suv
350,FIAT_CINQUECENTO_0_9L_I.e.,1993,3,manuell,39,500,150000,benzin,fiat,kleinwagen
2190,Mercdes_Benz_200CDI_DPF_MOPF,2007,12,automatik,136,,150000,,mercedes_benz,limousine
2900,Volkswagen_VW_Fox_1.4_Klima__Alu....,2005,12,manuell,75,fox,100000,benzin,volkswagen,kleinwagen
650,Ford_Mondeo,2004,3,manuell,85,mondeo,150000,diesel,ford,kombi
5000,Mercedes_Benz_E_240_Elegance,2000,6,automatik,170,e_klasse,80000,benzin,mercedes_benz,limousine
3999,VW_Fox_1.2_TÜV_NEU_03/18!!Erst_41.900KM!!TOPP_Gepflegt!,2007,0,,0,fox,50000,,volkswagen,
13990,Audi_A6_4F_2_0_TFSI_43.000Km,2008,11,manuell,170,a6,50000,benzin,audi,limousine
900,Golf_3_Cabrio_8_fach_Bereift_mit_Alufelgen_von_BBS_TÜV_bis_09/16,1993,3,manuell,90,golf,150000,benzin,volkswagen,cabrio
2300,Volkswagen_Beetle,2000,2,manuell,116,beetle,150000,benzin,volkswagen,limousine
3800,Ford_Fiesta_1.3,2007,6,manuell,69,fiesta,100000,benzin,ford,kleinwagen
2400,Volkswagen_Lupo,2005,8,manuell,60,lupo,90000,benzin,volkswagen,kleinwagen
9700,BMW_X3_3.0d_Aut.,2005,12,automatik,218,x_reihe,150000,diesel,bmw,limousine
1550,MAZDA_323_F_1.6_Sportive,2001,3,manuell,98,3_reihe,125000,benzin,mazda,kleinwagen
8499,Renault_Grand_Espace_2.0_dCi_FAP,2008,6,manuell,150,andere,150000,diesel,renault,bus
4250,Renault_Megane_Cabrio_1.9_dci,2004,4,manuell,120,megane,150000,diesel,renault,cabrio
5700,SEAT_Ibiza_6j_1.2_TÜV_6/17_erst_64.739_km_gelaufen,2010,1,manuell,69,ibiza,70000,benzin,seat,andere
2200,Volkswagen_Polo_GTI_Limited_Edition,1998,11,manuell,120,polo,150000,benzin,volkswagen,kleinwagen
